time (s)	det(V)
6800.483826	-0.558526	
6800.485559	-0.560041	
6800.487046	-0.567574	
6800.488818	-0.596074	
6800.490310	-0.611112	
6800.492098	-0.622819	
6800.493575	-0.646936	
6800.495355	-0.654195	
6800.496828	-0.658171	
6800.498585	-0.659589	
6800.500076	-0.679344	
6800.501792	-0.677741	
6800.503328	-0.698160	
6800.504825	-0.723555	
6800.506416	-0.747386	
6800.507911	-0.758287	
6800.509569	-0.787033	
6800.511063	-0.807199	
6800.512724	-0.816117	
6800.514213	-0.825632	
6800.515836	-0.846648	
6800.517318	-0.865460	
6800.518949	-0.882963	
6800.520439	-0.913047	
6800.522149	-0.941116	
6800.523648	-0.976473	
6800.525359	-0.987885	
6800.526838	-1.030484	
6800.528525	-1.050835	
6800.530017	-1.066079	
6800.531682	-1.088222	
6800.533206	-1.130262	
6800.534845	-1.150271	
6800.536407	-1.179963	
6800.538090	-1.222442	
6800.539664	-1.268175	
6800.541328	-1.292430	
6800.542922	-1.341934	
6800.544571	-1.386217	
6800.546154	-1.415785	
6800.547776	-1.438767	
6800.549379	-1.486398	
6800.551007	-1.519047	
6800.552661	-1.559282	
6800.554257	-1.599706	
6800.555938	-1.628469	
6800.557531	-1.629931	
6800.559198	-1.630040	
6800.560787	-1.629959	
6800.562477	-1.630048	
6800.564042	-1.630007	
6800.565764	-1.630048	
6800.567329	-1.630039	
6800.569025	-1.630100	
6800.570564	-1.629943	
6800.572268	-1.630027	
6800.573775	-1.630027	
6800.575516	-1.630052	
6800.577003	-1.630060	
6800.578772	-1.630023	
6800.580254	-1.630023	
6800.582033	-1.630015	
6800.583517	-1.630044	
6800.585269	-1.629995	
6800.586760	-1.630007	
6800.588490	-1.630011	
6800.590004	-1.630108	
6800.591756	-1.630060	
6800.593272	-1.630040	
6800.595002	-1.629931	
6800.596535	-1.630068	
6800.598238	-1.629959	
6800.599786	-1.630225	
6800.601483	-1.629983	
6800.603059	-1.630084	
6800.604731	-1.630031	
6800.606314	-1.630152	
6800.607976	-1.630007	
6800.609562	-1.630193	
6800.611217	-1.630076	
6800.612805	-1.630052	
6800.614321	-1.630068	
6800.615968	-1.630096	
6800.617454	-1.630176	
6800.619100	-1.630072	
6800.620571	-1.630076	
6800.622216	-1.630080	
6800.623697	-1.630112	
6800.625339	-1.630193	
6800.626818	-1.630217	
6800.628414	-1.630072	
6800.629942	-1.630205	
6800.631592	-1.630072	
6800.633143	-1.630116	
6800.634755	-1.630068	
6800.636340	-1.630152	
6800.637906	-1.630019	
6800.639533	-1.630011	
6800.641069	-1.629971	
6800.642697	-1.630209	
6800.644309	-1.630120	
6800.645936	-1.630261	
6800.647547	-1.630039	
6800.649200	-1.630225	
6800.650787	-1.630080	
